"","ENCFF002CXC","ENCFF002DDJ","ENCFF004WYV","ENCFF010UHD","ENCFF019PEL","ENCFF030HWZ","ENCFF043YZF","ENCFF058NMZ","ENCFF076YZO","ENCFF083YCQ","ENCFF085HTY","ENCFF106DAY","ENCFF126BCK","ENCFF144PPR","ENCFF150VTD","ENCFF182QDI","ENCFF213EPU","ENCFF228PSB","ENCFF231TGQ","ENCFF232KAH","ENCFF237UAN","ENCFF249EZR","ENCFF255EOB","ENCFF257RYT","ENCFF272ULO","ENCFF284LRP","ENCFF300XUA","ENCFF312RFN","ENCFF315YAF","ENCFF328XKC","ENCFF337DKJ","ENCFF352HGW","ENCFF380FJL","ENCFF384YDT","ENCFF388AJH","ENCFF392MUM","ENCFF422BXE","ENCFF422NGZ","ENCFF423EMU","ENCFF426DUB","ENCFF429XKT","ENCFF465JKF","ENCFF471ZTZ","ENCFF475TQE","ENCFF482CEV","ENCFF493ABN","ENCFF495MHZ","ENCFF497XOD","ENCFF502KHR","ENCFF507MGL","ENCFF517YCC","ENCFF557DSM","ENCFF558DSF","ENCFF558JBX","ENCFF558VPP","ENCFF564WEB","ENCFF573DRR","ENCFF577UJR","ENCFF580QGA","ENCFF583CIY","ENCFF602OKQ","ENCFF613RNG","ENCFF632NQI","ENCFF638YFC","ENCFF659WAF","ENCFF664XPS","ENCFF676NPW","ENCFF696KPD","ENCFF699ZII","ENCFF710IEF","ENCFF732HOE","ENCFF738TKN","ENCFF772HOY","ENCFF784FIE","ENCFF786WZD","ENCFF799HIG","ENCFF804ABO","ENCFF809MSQ","ENCFF812QPN","ENCFF828JWK","ENCFF833FCO","ENCFF835KAT","ENCFF895QLA","ENCFF911VSD","ENCFF917COW","ENCFF929YBC","ENCFF944GZI","ENCFF948TXN","ENCFF958KNK","ENCFF968KBN","ENCFF990CFV","ENCFF992QZV","ENCFF998YJY"
"1","0.4788011","0.7682383","0.7819815","0.6831154","0.88606","0.9398496","0.681713","0.9052572","0.9521544","0.7368018","0.791069","0.7039116","0.7876173","0.9029685","0.8719978","0.8748814","0.8243049","0.4695626","0.7477626","0.7692535","0.7194757","0.8754278","0.7928266","0.6564151","0.3738358","0.7050991","0.9060277","0.851345","0.8589497","0.8951301","0.8003768","0.7249926","0.8582754","0.7445058","0.5395418","0.7815321","0.9226142","0.9106901","0.6157604","0.7972695","0.5115863","0.8776562","0.630353","0.8719014","0.7500956","0.8656635","0.6615247","0.5946094","0.7178258","0.6236652","0.6354641","0.9357376","0.6837811","0.7777173","0.8753181","0.9166406","0.8367499","0.6008902","0.6995833","0.5759093","0.8214907","0.7026527","0.7341321","0.8610473","0.6913293","0.7520694","0.7124696","0.7454776","0.6512544","0.4696393","0.8534676","0.72819","0.6464245","0.5366361","0.7775596","0.9124725","0.8380559","0.8691071","0.5062488","0.4242284","0.9372752","0.5811255","0.7690043","0.5044525","0.9410382","0.675298","0.6708292","0.8873595","0.5882805","0.4747129","0.9265435","0.8578351","0.7480475"
"2","0.4791117","0.768192","0.7817848","0.6835919","0.8865642","0.9395811","0.6815201","0.905328","0.9518083","0.7372199","0.7912947","0.7037415","0.7877252","0.9031076","0.8709061","0.8751977","0.8240359","0.4692884","0.7470561","0.7688094","0.7188231","0.8747433","0.7922565","0.6560087","0.3745041","0.7049925","0.9064975","0.8508731","0.8594015","0.8955637","0.8003349","0.7250908","0.8583217","0.7442708","0.5394281","0.7813585","0.9231611","0.9106735","0.6151232","0.7967084","0.5120609","0.8775289","0.6305322","0.8720311","0.7502693","0.8650927","0.661392","0.594322","0.7179207","0.624707","0.6335794","0.9355458","0.6833316","0.7776313","0.8749742","0.9167345","0.8354454","0.6008902","0.7001647","0.5756458","0.8209206","0.7021999","0.7346799","0.861286","0.6902352","0.7517904","0.7123794","0.7455524","0.6517939","0.4694737","0.8538978","0.7281197","0.645857","0.5370525","0.7778401","0.9124987","0.836367","0.8689706","0.5066939","0.4240118","0.9374014","0.5818182","0.7691679","0.5050713","0.9407598","0.6746781","0.6711622","0.8876946","0.5882805","0.4749495","0.9269941","0.8577778","0.7481545"
"3","0.4786458","0.7679145","0.781293","0.6835389","0.8865642","0.938507","0.6822917","0.9049742","0.9519813","0.7367669","0.7911511","0.7042092","0.7865387","0.9031076","0.8700873","0.8751713","0.824006","0.4695855","0.746585","0.768196","0.7180617","0.8747433","0.7916865","0.6565506","0.3740514","0.7047085","0.9066318","0.8532327","0.8598532","0.8952302","0.8000837","0.7246","0.8578581","0.7442708","0.5392006","0.7810692","0.923708","0.9106901","0.6138488","0.7946512","0.5126651","0.8772427","0.6312489","0.8717716","0.7498871","0.864963","0.6619559","0.5942645","0.7176359","0.6242729","0.6332653","0.9359294","0.6833316","0.7777459","0.8743553","0.9167972","0.8358181","0.5986647","0.7006493","0.5756458","0.8206205","0.7025395","0.7341321","0.8610473","0.6910102","0.7519144","0.7128302","0.7448797","0.6527111","0.4699468","0.8536396","0.728313","0.645857","0.5378851","0.7775596","0.9125249","0.83693","0.8685338","0.5064343","0.4243521","0.9376538","0.5820779","0.7690247","0.5053585","0.9405742","0.6747735","0.6698302","0.8877204","0.588013","0.475358","0.9292474","0.8575484","0.7485824"
"4","0.4780245","0.7678452","0.7812602","0.6836448","0.8873204","0.938507","0.6811343","0.9053987","0.9519813","0.736523","0.7908022","0.7043793","0.7865387","0.9033859","0.8687227","0.8750132","0.8236771","0.4696769","0.7463495","0.7677729","0.717409","0.8733744","0.7925416","0.6564829","0.3740514","0.7043889","0.9068331","0.8537046","0.8590627","0.8952302","0.800293","0.7252871","0.8579045","0.7443883","0.5388027","0.7803749","0.9239814","0.9107569","0.6146984","0.7953993","0.5126651","0.8769564","0.6301738","0.8709929","0.7497133","0.864963","0.6622545","0.593891","0.718348","0.624707","0.6318517","0.9357376","0.6838848","0.7778033","0.8743553","0.9161393","0.8354454","0.6031157","0.7005524","0.5756458","0.8207406","0.7023509","0.7335844","0.8609279","0.6908735","0.7519144","0.7119286","0.7446554","0.6522255","0.4696866","0.8531234","0.7284361","0.6469921","0.5370525","0.7775596","0.9122894","0.8361794","0.8682336","0.5063601","0.4245068","0.9372121","0.5815584","0.7688612","0.5053364","0.9404504","0.6737721","0.6686647","0.8873595","0.5877288","0.475616","0.9301487","0.8571756","0.7483685"
"5","0.4778175","0.7680533","0.7811619","0.6836978","0.8888329","0.9387755","0.6819059","0.905894","0.9522409","0.7365927","0.7904944","0.7042092","0.7865746","0.9034787","0.8687227","0.8751186","0.8237369","0.4694712","0.7455252","0.768196","0.7175722","0.8733744","0.7920665","0.6563474","0.3743317","0.7041048","0.9073701","0.8522888","0.8583851","0.8948632","0.7998953","0.7257289","0.858229","0.7443883","0.5388595","0.7802592","0.923708","0.9107736","0.6146984","0.7948382","0.5127082","0.8766701","0.6305919","0.8716418","0.7498523","0.8648333","0.6618896","0.5940921","0.718253","0.6240993","0.6327941","0.9361212","0.6838502","0.7772873","0.875043","0.9163273","0.8347","0.6038576","0.699874","0.5759093","0.8206805","0.7021999","0.7336529","0.8607191","0.6915573","0.7523175","0.7115679","0.7439827","0.6529269","0.4698048","0.8532094","0.7283482","0.6469921","0.5337219","0.7769986","0.9124725","0.8350535","0.8682336","0.5062859","0.4242902","0.9369597","0.5814719","0.7687998","0.5053585","0.9404195","0.6734859","0.6691642","0.8874111","0.5877623","0.4761536","0.9292474","0.8566308","0.7484754"
"6","0.4780763","0.768007","0.7810308","0.6831683","0.889085","0.9387755","0.6832562","0.9061063","0.9521544","0.7363836","0.7906791","0.7040391","0.7857836","0.9032931","0.8670852","0.8751977","0.8233184","0.4690371","0.7449364","0.7679421","0.7177897","0.8718344","0.7914489","0.6558732","0.3740298","0.7043534","0.9071687","0.8532327","0.8581592","0.8944963","0.7998325","0.7256307","0.8578118","0.7440357","0.5390869","0.7804328","0.9239814","0.9108904","0.6157604","0.7950252","0.5129024","0.8757794","0.6299349","0.8712524","0.7495395","0.8639253","0.6619559","0.5934887","0.7179207","0.6237521","0.632637","0.9357376","0.6834699","0.7769434","0.8751805","0.91639","0.8333955","0.6023739","0.699874","0.5764365","0.8205305","0.7018414","0.734543","0.8603312","0.6912381","0.7518834","0.7118384","0.7435342","0.652819","0.4696393","0.8533815","0.7286294","0.6469921","0.5333056","0.7778401","0.9125772","0.8348658","0.8677968","0.5064714","0.4241201","0.9368966","0.5817316","0.7684727","0.5050713","0.940172","0.6737244","0.6701632","0.8872049","0.5877455","0.4759386","0.9283461","0.8564014","0.7491174"
"7","0.4781281","0.7679377","0.7799161","0.6833272","0.889085","0.9393126","0.6824846","0.9057525","0.9521544","0.7357912","0.7904738","0.7033163","0.7852084","0.9032468","0.8662664","0.8755667","0.82287","0.4688771","0.7444654","0.7673922","0.7177354","0.8723477","0.792019","0.6557377","0.3737711","0.7035012","0.9069674","0.8537046","0.8575946","0.8944296","0.7993721","0.725238","0.8572554","0.7432131","0.5398829","0.7806063","0.9234345","0.9109405","0.61661","0.7939031","0.5128592","0.8756203","0.6295765","0.8707333","0.7489487","0.8637177","0.6616242","0.593345","0.7178732","0.6232312","0.6316947","0.9359294","0.6834699","0.7767141","0.874424","0.9166092","0.8332091","0.6008902","0.7004555","0.5764365","0.8200504","0.7015207","0.7341321","0.8603909","0.6908735","0.7525035","0.7109368","0.7433847","0.6525492","0.4696866","0.8529513","0.7281021","0.6475596","0.5349709","0.7792426","0.9124464","0.8343029","0.8676057","0.5066197","0.4237797","0.9368966","0.5809524","0.7682069","0.504563","0.9401101","0.6739151","0.6709957","0.8871275","0.5870434","0.4761321","0.9292474","0.8564301","0.7486894"
"8","0.4778175","0.7678683","0.7799489","0.6838566","0.8885808","0.9401182","0.6832562","0.9062478","0.9524139","0.7351988","0.7902481","0.703699","0.7856039","0.903154","0.8662664","0.8751713","0.8224215","0.4686486","0.7436411","0.7672864","0.7181161","0.8728611","0.7918765","0.6546538","0.3737496","0.7035012","0.9071687","0.8532327","0.8564653","0.8945964","0.7994976","0.725189","0.8574873","0.7426255","0.5404514","0.7806063","0.9223407","0.9106901","0.615548","0.793155","0.5123414","0.8760338","0.6291585","0.8706035","0.7487055","0.863588","0.6617237","0.5940059","0.7174935","0.6231444","0.6312235","0.9351621","0.683055","0.7767427","0.8739426","0.9163586","0.8332091","0.601632","0.7002617","0.5751186","0.8199904","0.7016716","0.7337213","0.8603909","0.6915573","0.7517594","0.711027","0.7432352","0.6521176","0.4692371","0.8531234","0.7282955","0.6475596","0.5337219","0.7792426","0.9122894","0.8339276","0.8674146","0.5064343","0.4240582","0.937149","0.5812121","0.768166","0.5040769","0.940172","0.6737244","0.6703297","0.8867667","0.5868595","0.4757881","0.9278954","0.8565448","0.7490104"
"9","0.4776622","0.7677989","0.7796538","0.684492","0.8883287","0.9403867","0.685571","0.9061063","0.9521544","0.7354079","0.7900429","0.7037415","0.785496","0.9026902","0.8665393","0.8748287","0.8224813","0.4681459","0.7437588","0.7667153","0.717409","0.8728611","0.7915914","0.6546538","0.3734477","0.7038563","0.9070345","0.8518169","0.8564653","0.8944296","0.7994349","0.7252871","0.8574409","0.7433306","0.5399966","0.7809535","0.9228876","0.9102061","0.6157604","0.7922199","0.512363","0.8756521","0.6291585","0.8698248","0.7482884","0.8631989","0.6618232","0.5940634","0.7171137","0.6225367","0.6321659","0.9355458","0.6832625","0.7769147","0.8740802","0.9160454","0.8328364","0.6008902","0.6999709","0.5764365","0.8196903","0.7013132","0.7337213","0.860361","0.6920131","0.7519454","0.7106663","0.7428614","0.6524953","0.4686694","0.8526932","0.7287349","0.6469921","0.5333056","0.7789621","0.9120802","0.8339276","0.8668414","0.5065084","0.4243521","0.9366442","0.5824242","0.7679207","0.5044084","0.9401411","0.6744397","0.6709957","0.8866893","0.586592","0.4759171","0.9292474","0.8559427","0.7475126"
"10","0.4778175","0.7674521","0.7788997","0.6839096","0.8885808","0.9401182","0.6857639","0.9066016","0.9519813","0.7349549","0.7896119","0.7034439","0.78546","0.9024583","0.8662664","0.8746178","0.8220329","0.4680088","0.7447009","0.7663769","0.7170827","0.8730322","0.7913539","0.6549248","0.373189","0.7031816","0.9077057","0.8522888","0.855223","0.8947298","0.7989325","0.7253853","0.8582754","0.7432131","0.5394849","0.7813585","0.9228876","0.9099558","0.61661","0.7905367","0.5121904","0.8755249","0.6285612","0.8685269","0.7483579","0.8627319","0.6612925","0.5941783","0.7170662","0.6225367","0.6327941","0.9338193","0.682571","0.7766281","0.8738739","0.9157947","0.8322773","0.6023739","0.7004555","0.5772272","0.8196903","0.7011622","0.7339267","0.8601522","0.6918764","0.7522555","0.7090434","0.7427119","0.6522255","0.4691898","0.8521769","0.7286646","0.6469921","0.5333056","0.7795231","0.9120278","0.8335523","0.8667868","0.5061005","0.4245842","0.9370228","0.5820779","0.7681456","0.5041432","0.9405432","0.6746781","0.6726607","0.8868182","0.5869096","0.4760676","0.9292474","0.856086","0.7468707"
"11","0.4777139","0.7673133","0.7783424","0.6838566","0.889085","0.9395811","0.6847994","0.9064601","0.9518948","0.73492","0.7893657","0.7034439","0.7860713","0.9016234","0.8649017","0.8746178","0.8218834","0.4679859","0.7445831","0.7661231","0.717681","0.8726899","0.7915439","0.6549925","0.3732968","0.7032526","0.9071016","0.8522888","0.8549972","0.8947632","0.7976766","0.725238","0.8579509","0.7436832","0.5392006","0.7808956","0.9223407","0.909672","0.6153356","0.7901627","0.5122983","0.8752068","0.6279639","0.8681376","0.7483927","0.8629394","0.6607285","0.5935749","0.7166864","0.6211477","0.632637","0.9340111","0.6823289","0.7757682","0.8731862","0.9156694","0.8319046","0.5994065","0.7008431","0.5777543","0.8196603","0.7009735","0.733242","0.8599433","0.6912837","0.7518834","0.709404","0.7433099","0.6521176","0.4691189","0.8512304","0.7286997","0.6464245","0.5316403","0.7795231","0.9116616","0.8328017","0.866623","0.5063972","0.4243985","0.9364548","0.581039","0.7681456","0.5038338","0.9403885","0.6740105","0.6726607","0.8863285","0.5861072","0.475487","0.9287968","0.855914","0.7476196"
"12","0.4771445","0.7674058","0.7786047","0.6841214","0.889085","0.9403867","0.6838349","0.9059648","0.9518948","0.7348852","0.7888937","0.7032738","0.7863589","0.9014378","0.864083","0.8745387","0.8220329","0.4673232","0.7438766","0.7658481","0.7171915","0.8735455","0.7901663","0.6558732","0.3727794","0.7026135","0.9061619","0.8527607","0.8551101","0.8941628","0.7974673","0.7248945","0.8584145","0.7433306","0.5379499","0.7804328","0.9226142","0.9093382","0.6157604","0.7909108","0.5123414","0.8747296","0.6283223","0.8686567","0.7481147","0.8628616","0.6605626","0.5928278","0.7163541","0.6220158","0.6332653","0.933052","0.681914","0.7752236","0.8736676","0.9154815","0.8313455","0.5979228","0.7007462","0.5774908","0.8194503","0.7008603","0.732215","0.8594361","0.6918308","0.7515734","0.7106663","0.7415907","0.651686","0.4693791","0.8512304","0.728647","0.6441544","0.5291424","0.7806452","0.9110861","0.8316757","0.8670325","0.5065826","0.424414","0.93595","0.5811255","0.7675118","0.5035908","0.9405123","0.6740105","0.6719947","0.8858387","0.5854719","0.475573","0.9278954","0.8554552","0.7472986"
"13","0.4774033","0.7673133","0.7783424","0.6847567","0.8873204","0.9406552","0.6844136","0.9059648","0.9516352","0.7346761","0.7892836","0.7029337","0.7861791","0.9006494","0.86381","0.8741961","0.8218535","0.4668205","0.7441121","0.7657","0.7169196","0.8726899","0.7904513","0.655128","0.3726932","0.7024004","0.9060948","0.8541765","0.8545455","0.8936291","0.7971952","0.7241582","0.8582754","0.7434481","0.5379499","0.7803749","0.9226142","0.9092214","0.6159728","0.7901627","0.5128161","0.8745069","0.6279042","0.8681376","0.7473849","0.8626022","0.6594015","0.5927703","0.7156895","0.6230576","0.6313806","0.9322847","0.681914","0.7753956","0.8731862","0.9156694","0.8307864","0.6001484","0.7006493","0.5764365","0.8193903","0.7006339","0.7324204","0.8590183","0.6910102","0.7516044","0.7103958","0.7412169","0.651686","0.4691898","0.8508002","0.7284537","0.6430193","0.5283097","0.7823282","0.9105368","0.8307375","0.8669779","0.5058038","0.4243212","0.9352559","0.5802597","0.7667757","0.5037896","0.9398626","0.6745351","0.6711622","0.8852459","0.5848533","0.4755945","0.9278954","0.8551971","0.7480475"
"14","0.4770409","0.7672208","0.7781457","0.6842802","0.8873204","0.9401182","0.6838349","0.9066723","0.9516352","0.734467","0.7892836","0.7023384","0.7857117","0.9005102","0.864083","0.8742488","0.8215845","0.4667748","0.742699","0.7653616","0.7156143","0.8725188","0.7903088","0.6551958","0.3731675","0.7022229","0.9064304","0.8537046","0.8540937","0.8937625","0.7964835","0.7239619","0.8575336","0.7418028","0.5383478","0.7802013","0.9220673","0.9089043","0.6157604","0.7881055","0.5128377","0.8743479","0.6284417","0.8677482","0.746099","0.8623687","0.6596669","0.5927416","0.7155471","0.6222762","0.63248","0.9326683","0.6809805","0.774765","0.8724985","0.914855","0.8309728","0.6001484","0.7002617","0.5761729","0.8191802","0.7000868","0.7319411","0.8586901","0.6910558","0.7512634","0.7097647","0.7405442","0.6526032","0.4688114","0.850456","0.7286119","0.6418842","0.5274771","0.7809257","0.909909","0.8307375","0.866623","0.5054701","0.4239499","0.9348142","0.5802597","0.7661419","0.5038338","0.9393986","0.6738197","0.6709957","0.8847562","0.5840508","0.4753795","0.9265435","0.8549677","0.7486894"
"15","0.477248","0.7673365","0.7783096","0.6838037","0.8875725","0.9403867","0.6820988","0.9069554","0.9512892","0.7340489","0.7891605","0.7014881","0.7853522","0.9004638","0.8618996","0.8742488","0.8214649","0.4663178","0.7435233","0.7651078","0.715288","0.8720055","0.7907363","0.6541797","0.3731028","0.7012286","0.9066989","0.8555923","0.8548842","0.8932955","0.7961277","0.7245018","0.8579509","0.7420378","0.5380636","0.7799699","0.9217938","0.9085371","0.6138488","0.7869834","0.5124709","0.8739343","0.6280834","0.8680078","0.7456473","0.8621092","0.6596338","0.5928278","0.71493","0.6221026","0.6316947","0.9322847","0.6807385","0.7748223","0.8720858","0.9145104","0.8311592","0.5979228","0.699874","0.5761729","0.8193002","0.6992189","0.7308456","0.8583321","0.6909646","0.7507363","0.7098548","0.7405442","0.6525492","0.4690479","0.8496816","0.7286294","0.6396141","0.5258118","0.7806452","0.9097259","0.8307375","0.86635","0.5059151","0.4242284","0.9344986","0.5801732","0.7659579","0.5039443","0.9390893","0.6733906","0.6713287","0.8841633","0.5837499","0.4758096","0.9260928","0.854767","0.7487964"
"16","0.4771963","0.7673596","0.7781457","0.6826389","0.8870683","0.9403867","0.6822917","0.9070969","0.9508565","0.7342231","0.7888116","0.7010204","0.7848129","0.9004174","0.8610808","0.8739062","0.8215546","0.4661122","0.7428168","0.7646001","0.7140371","0.8718344","0.7902613","0.6537732","0.3726069","0.7002699","0.9068331","0.8555923","0.8539808","0.892962","0.7957509","0.7248945","0.8579045","0.7416853","0.5380067","0.7800856","0.9212469","0.9081198","0.6136364","0.7882925","0.5122767","0.8740298","0.628382","0.866061","0.7452302","0.8621871","0.6595674","0.5922531","0.7145502","0.6216685","0.6321659","0.9324765","0.6801507","0.7747076","0.8709855","0.9140091","0.8309728","0.597181","0.6985173","0.5777543","0.8188201","0.698785","0.7309825","0.8578249","0.690372","0.7507053","0.7101253","0.7394229","0.6525492","0.4693791","0.8491654","0.7282603","0.6390465","0.5253955","0.7806452","0.9096474","0.8305498","0.8666776","0.5059522","0.424414","0.9341831","0.5786147","0.7655285","0.5041653","0.9389037","0.6726276","0.6706627","0.8837509","0.5835827","0.4762611","0.9269941","0.8549677","0.7481545"
"17","0.4773516","0.7668509","0.7781129","0.6818976","0.8870683","0.9403867","0.6815201","0.9070261","0.9508565","0.7340837","0.788237","0.7004677","0.7850286","0.9002783","0.860262","0.8736162","0.8213453","0.4657694","0.7425813","0.7650232","0.7139283","0.8723477","0.7898337","0.65357","0.3728656","0.7000213","0.906766","0.8541765","0.8535291","0.8918279","0.7952904","0.7243055","0.8585072","0.7408626","0.5375519","0.7799699","0.9212469","0.9075857","0.613424","0.7867963","0.5121472","0.8737117","0.6284417","0.8643738","0.7442919","0.8617979","0.659103","0.5923106","0.7148825","0.6221026","0.6327941","0.9322847","0.6796667","0.7744497","0.8700915","0.9134766","0.8324637","0.5956973","0.6983235","0.5769636","0.8186701","0.6981246","0.7307771","0.8574668","0.6910102","0.7501783","0.7097647","0.7391987","0.6515781","0.4689296","0.8482189","0.7278912","0.6396141","0.5253955","0.7814867","0.909255","0.833177","0.8663773","0.5059522","0.4243521","0.9341831","0.5787879","0.7655081","0.503878","0.9385634","0.6728183","0.6708292","0.8829261","0.5827468","0.4761966","0.9269941","0.854509","0.7478335"
"18","0.4771445","0.7661803","0.7776211","0.6811564","0.8878246","0.9406552","0.6813272","0.9066723","0.9505105","0.7335958","0.7878676","0.7001276","0.7849207","0.9","0.8594432","0.8732999","0.8206278","0.4654266","0.7424635","0.7646847","0.7133845","0.8723477","0.7880285","0.6535022","0.3728441","0.6993111","0.906229","0.8518169","0.8526256","0.8911941","0.7942857","0.723422","0.8581827","0.7406276","0.5373245","0.7803749","0.9212469","0.9072352","0.6136364","0.7864223","0.5121904","0.8734254","0.6280237","0.8641142","0.7429018","0.8615385","0.6587381","0.5917933","0.7144553","0.6214081","0.6307523","0.9322847","0.6794938","0.7744497","0.8695413","0.9127561","0.8317182","0.5964392","0.6985173","0.5753822","0.81834","0.697219","0.7298186","0.8572878","0.6910102","0.7501783","0.7086827","0.7388249","0.6513083","0.4683856","0.8478747","0.727522","0.6413167","0.5245629","0.7820477","0.9090196","0.8324263","0.8658587","0.5058409","0.4244295","0.9338676","0.5782684","0.7651196","0.5035687","0.9379447","0.6727706","0.6714952","0.8820239","0.5818942","0.4756806","0.9265435","0.8537921","0.7475126"
